Segment,PropReg,PropWeek,PropBase,Distance,Winner,Margin
11-SJC-PRB,"(0.16666666666666666, 'Baseline')","(0.358974358974359, 'Regular')","(0.44871794871794873, 'Weekday')",2,Weekday,0.08974358974358976
11-SJC-SIM,"(0.2550335570469799, 'Regular')","(0.26174496644295303, 'Baseline')","(0.33557046979865773, 'Weekday')",6,Weekday,0.0738255033557047
11-SJC-SLO,"(0.12101910828025478, 'Baseline')","(0.29936305732484075, 'Weekday')","(0.35668789808917195, 'Regular')",3,Regular,0.0573248407643312
11-SJC-SNS,"(0.17834394904458598, 'Baseline')","(0.36942675159235666, 'Regular')","(0.4394904458598726, 'Weekday')",1,Weekday,0.07006369426751596
11-SJC-VNC,"(0.14743589743589744, 'Regular')","(0.19230769230769232, 'Baseline')","(0.24358974358974358, 'Weekday')",7,Weekday,0.051282051282051266
11-SLM-CMO,"(0.20754716981132076, 'Weekday')","(0.23270440251572327, 'Regular')","(0.2893081761006289, 'Baseline')",3,Baseline,0.05660377358490565
11-SLM-DUN,"(0.189873417721519, 'Regular')","(0.189873417721519, 'Weekday')","(0.3037974683544304, 'Baseline')",5,Baseline,0.11392405063291139
11-SLM-EUG,"(0.25477707006369427, 'Baseline')","(0.45222929936305734, 'Regular')","(0.5095541401273885, 'Weekday')",2,Weekday,0.0573248407643312
11-SLM-OKJ,"(0.10191082802547771, 'Baseline')","(0.10828025477707007, 'Regular')","(0.20382165605095542, 'Weekday')",12,Weekday,0.09554140127388536
11-SLM-OXN,"(0.0718954248366013, 'Regular')","(0.13725490196078433, 'Baseline')","(0.1895424836601307, 'Weekday')",18,Weekday,0.052287581699346386
11-SLM-PRB,"(0.09032258064516129, 'Regular')","(0.17419354838709677, 'Weekday')","(0.24516129032258063, 'Baseline')",15,Baseline,0.07096774193548386
11-SLM-RDD,"(0.15822784810126583, 'Regular')","(0.15822784810126583, 'Weekday')","(0.25949367088607594, 'Baseline')",6,Baseline,0.10126582278481011
11-SLM-SIM,"(0.040268456375838924, 'Baseline')","(0.06711409395973154, 'Regular')","(0.19463087248322147, 'Weekday')",19,Weekday,0.12751677852348992
11-SLM-SNS,"(0.0641025641025641, 'Regular')","(0.21153846153846154, 'Weekday')","(0.28205128205128205, 'Baseline')",14,Baseline,0.07051282051282051
11-SLM-VNC,"(0.026143790849673203, 'Baseline')","(0.1503267973856209, 'Regular')","(0.24183006535947713, 'Weekday')",20,Weekday,0.09150326797385622
11-SLO-BUR,"(0.13513513513513514, 'Baseline')","(0.16891891891891891, 'Regular')","(0.2702702702702703, 'Weekday')",5,Weekday,0.10135135135135137
11-SLO-OXN,"(0.09032258064516129, 'Baseline')","(0.23225806451612904, 'Regular')","(0.32903225806451614, 'Weekday')",2,Weekday,0.0967741935483871
11-SLO-SIM,"(0.2348993288590604, 'Baseline')","(0.28187919463087246, 'Regular')","(0.348993288590604, 'Weekday')",3,Weekday,0.06711409395973156
11-SLO-VNC,"(0.08333333333333333, 'Baseline')","(0.17307692307692307, 'Regular')","(0.23717948717948717, 'Weekday')",4,Weekday,0.0641025641025641
11-SNS-BUR,"(0.04054054054054054, 'Baseline')","(0.16891891891891891, 'Regular')","(0.2972972972972973, 'Weekday')",7,Weekday,0.1283783783783784
11-SNS-VNC,"(0.019230769230769232, 'Baseline')","(0.14743589743589744, 'Regular')","(0.2948717948717949, 'Weekday')",6,Weekday,0.14743589743589744
11-TAC-BUR,"(0.033783783783783786, 'Baseline')","(0.060810810810810814, 'Regular')","(0.16216216216216217, 'Weekday')",27,Weekday,0.10135135135135136
11-TAC-CIC,"(0.14375, 'Regular')","(0.14375, 'Weekday')","(0.21875, 'Baseline')",13,Baseline,0.07500000000000001
11-TAC-CMO,"(0.13125, 'Baseline')","(0.2, 'Weekday')","(0.26875, 'Regular')",9,Regular,0.06874999999999998
11-TAC-DAV,"(0.10625, 'Regular')","(0.125, 'Weekday')","(0.5625, 'Baseline')",15,Baseline,0.4375
11-TAC-DUN,"(0.15, 'Regular')","(0.1875, 'Weekday')","(0.3375, 'Baseline')",11,Baseline,0.15000000000000002
11-TAC-EMY,"(0.13125, 'Regular')","(0.15625, 'Weekday')","(0.45, 'Baseline')",17,Baseline,0.29375
11-TAC-KEL,"(0.6226415094339622, 'Weekday')","(0.6981132075471698, 'Baseline')","(0.7987421383647799, 'Regular')",3,Regular,0.10062893081761015
11-TAC-LAX,"(0.03870967741935484, 'Baseline')","(0.18064516129032257, 'Weekday')","(0.3032258064516129, 'Regular')",28,Regular,0.12258064516129033
11-TAC-MTZ,"(0.1375, 'Weekday')","(0.14375, 'Regular')","(0.45, 'Baseline')",16,Baseline,0.30625
11-TAC-OKJ,"(0.10126582278481013, 'Weekday')","(0.12025316455696203, 'Regular')","(0.23417721518987342, 'Baseline')",18,Baseline,0.11392405063291139
11-TAC-OXN,"(0.12903225806451613, 'Regular')","(0.23870967741935484, 'Weekday')","(0.4258064516129032, 'Baseline')",24,Baseline,0.18709677419354837
11-TAC-PRB,"(0.10256410256410256, 'Regular')","(0.12179487179487179, 'Weekday')","(0.5512820512820513, 'Baseline')",21,Baseline,0.4294871794871795
11-TAC-RDD,"(0.13125, 'Regular')","(0.14375, 'Weekday')","(0.2875, 'Baseline')",12,Baseline,0.14375
11-TAC-SBA,"(0.14012738853503184, 'Regular')","(0.16560509554140126, 'Weekday')","(0.267515923566879, 'Baseline')",23,Baseline,0.10191082802547771
11-TAC-SIM,"(0.013422818791946308, 'Regular')","(0.026845637583892617, 'Baseline')","(0.14093959731543623, 'Weekday')",25,Weekday,0.11409395973154361
11-TAC-SLM,"(0.24528301886792453, 'Weekday')","(0.2893081761006289, 'Regular')","(0.34591194968553457, 'Baseline')",6,Baseline,0.05660377358490565
11-TAC-SNS,"(0.08280254777070063, 'Regular')","(0.10191082802547771, 'Weekday')","(0.6242038216560509, 'Baseline')",20,Baseline,0.5222929936305732
11-TAC-VAN,"(0.4620253164556962, 'Regular')","(0.5, 'Weekday')","(0.5949367088607594, 'Baseline')",4,Baseline,0.09493670886075944
11-TAC-VNC,"(0.019230769230769232, 'Baseline')","(0.21153846153846154, 'Weekday')","(0.391025641025641, 'Regular')",26,Regular,0.1794871794871795
11-VAN-ALY,"(0.24050632911392406, 'Weekday')","(0.2468354430379747, 'Regular')","(0.35443037974683544, 'Baseline')",3,Baseline,0.10759493670886075
11-VAN-BUR,"(0.027210884353741496, 'Baseline')","(0.14285714285714285, 'Weekday')","(0.2108843537414966, 'Regular')",23,Regular,0.06802721088435376
11-VAN-CIC,"(0.11392405063291139, 'Weekday')","(0.17721518987341772, 'Regular')","(0.22784810126582278, 'Baseline')",9,Baseline,0.050632911392405056
11-VAN-DAV,"(0.0759493670886076, 'Regular')","(0.17721518987341772, 'Weekday')","(0.43037974683544306, 'Baseline')",11,Baseline,0.25316455696202533
11-VAN-DUN,"(0.11392405063291139, 'Regular')","(0.13924050632911392, 'Weekday')","(0.27848101265822783, 'Baseline')",7,Baseline,0.13924050632911392
11-VAN-EMY,"(0.12658227848101267, 'Regular')","(0.14556962025316456, 'Weekday')","(0.3924050632911392, 'Baseline')",13,Baseline,0.24683544303797467
11-VAN-KFS,"(0.14556962025316456, 'Weekday')","(0.15822784810126583, 'Baseline')","(0.2088607594936709, 'Regular')",6,Regular,0.050632911392405056
11-VAN-LAX,"(0.0196078431372549, 'Baseline')","(0.13071895424836602, 'Regular')","(0.19607843137254902, 'Weekday')",24,Weekday,0.065359477124183
11-VAN-MTZ,"(0.10126582278481013, 'Regular')","(0.16455696202531644, 'Weekday')","(0.2974683544303797, 'Baseline')",12,Baseline,0.13291139240506328
11-VAN-PRB,"(0.07096774193548387, 'Regular')","(0.11612903225806452, 'Weekday')","(0.4, 'Baseline')",17,Baseline,0.2838709677419355
11-VAN-RDD,"(0.12025316455696203, 'Weekday')","(0.13291139240506328, 'Regular')","(0.26582278481012656, 'Baseline')",8,Baseline,0.13291139240506328
11-VAN-SAC,"(0.02531645569620253, 'Baseline')","(0.0759493670886076, 'Regular')","(0.12658227848101267, 'Weekday')",10,Weekday,0.05063291139240507
11-VAN-SIM,"(0.02702702702702703, 'Baseline')","(0.0472972972972973, 'Regular')","(0.16216216216216217, 'Weekday')",21,Weekday,0.11486486486486487
11-VAN-SLM,"(0.29936305732484075, 'Regular')","(0.33121019108280253, 'Weekday')","(0.39490445859872614, 'Baseline')",2,Baseline,0.06369426751592361
11-VAN-SNS,"(0.07741935483870968, 'Regular')","(0.1935483870967742, 'Weekday')","(0.4, 'Baseline')",16,Baseline,0.20645161290322583
11-VNC-LAX,"(0.04516129032258064, 'Baseline')","(0.8387096774193549, 'Weekday')","(0.9096774193548387, 'Regular')",2,Regular,0.07096774193548383
111-BAL-WAS,"(0.68, 'Regular')","(0.68, 'Baseline')","(0.76, 'Weekday')",3,Weekday,0.07999999999999996
111-MET-NCR,"(0.5, 'Baseline')","(0.6153846153846154, 'Regular')","(0.8076923076923077, 'Weekday')",9,Weekday,0.1923076923076923
111-NBK-ABE,"(0.6923076923076923, 'Weekday')","(0.8461538461538461, 'Baseline')","(0.9230769230769231, 'Regular')",5,Regular,0.07692307692307698
111-NBK-BAL,"(0.64, 'Weekday')","(0.8, 'Baseline')","(0.92, 'Regular')",6,Regular,0.12
111-NBK-BWI,"(0.7307692307692307, 'Weekday')","(0.8461538461538461, 'Baseline')","(0.9615384615384616, 'Regular')",7,Regular,0.11538461538461542
111-NBK-NCR,"(0.5, 'Baseline')","(0.6153846153846154, 'Regular')","(0.6923076923076923, 'Weekday')",8,Weekday,0.07692307692307687
111-NBK-WIL,"(0.8076923076923077, 'Weekday')","(0.8461538461538461, 'Baseline')","(0.9615384615384616, 'Regular')",4,Regular,0.11538461538461542
111-NCR-WAS,"(0.15384615384615385, 'Baseline')","(0.7692307692307693, 'Weekday')","(0.9230769230769231, 'Regular')",1,Regular,0.15384615384615385
111-NWK-ABE,"(0.5769230769230769, 'Baseline')","(0.7307692307692307, 'Weekday')","(0.8461538461538461, 'Regular')",7,Regular,0.11538461538461542
111-NWK-BAL,"(0.68, 'Weekday')","(0.68, 'Baseline')","(0.76, 'Regular')",8,Regular,0.07999999999999996
111-NWK-BWI,"(0.7307692307692307, 'Weekday')","(0.8076923076923077, 'Baseline')","(0.8846153846153846, 'Regular')",9,Regular,0.07692307692307687
111-NWK-WAS,"(0.5, 'Regular')","(0.5384615384615384, 'Weekday')","(0.7307692307692307, 'Baseline')",11,Baseline,0.1923076923076923
111-NWK-WIL,"(0.7692307692307693, 'Baseline')","(0.8076923076923077, 'Weekday')","(0.8846153846153846, 'Regular')",6,Regular,0.07692307692307687
111-NYP-ABE,"(0.6923076923076923, 'Weekday')","(0.8076923076923077, 'Baseline')","(0.9230769230769231, 'Regular')",8,Regular,0.11538461538461542
111-NYP-BAL,"(0.64, 'Weekday')","(0.76, 'Baseline')","(0.88, 'Regular')",9,Regular,0.12
111-NYP-BWI,"(0.7307692307692307, 'Weekday')","(0.8461538461538461, 'Baseline')","(0.9615384615384616, 'Regular')",10,Regular,0.11538461538461542
111-NYP-WIL,"(0.7692307692307693, 'Weekday')","(0.8076923076923077, 'Baseline')","(0.9230769230769231, 'Regular')",7,Regular,0.11538461538461542
111-PHL-ABE,"(0.782608695652174, 'Regular')","(0.782608695652174, 'Weekday')","(0.9130434782608695, 'Baseline')",2,Baseline,0.13043478260869557
111-PHL-BAL,"(0.5, 'Regular')","(0.6363636363636364, 'Weekday')","(0.9090909090909091, 'Baseline')",3,Baseline,0.2727272727272727
111-PHL-BWI,"(0.6956521739130435, 'Regular')","(0.782608695652174, 'Weekday')","(0.9130434782608695, 'Baseline')",4,Baseline,0.13043478260869557
111-PHL-WAS,"(0.5217391304347826, 'Weekday')","(0.5652173913043478, 'Regular')","(0.6956521739130435, 'Baseline')",6,Baseline,0.13043478260869568
111-PJC-ABE,"(0.7307692307692307, 'Weekday')","(0.7692307692307693, 'Regular')","(0.8846153846153846, 'Baseline')",4,Baseline,0.11538461538461531
111-PJC-BAL,"(0.64, 'Weekday')","(0.72, 'Regular')","(0.84, 'Baseline')",5,Baseline,0.12
111-PJC-BWI,"(0.7692307692307693, 'Weekday')","(0.8461538461538461, 'Baseline')","(0.9230769230769231, 'Regular')",6,Regular,0.07692307692307698
111-WIL-WAS,"(0.5384615384615384, 'Weekday')","(0.6538461538461539, 'Baseline')","(0.7307692307692307, 'Regular')",5,Regular,0.07692307692307687
121-NYP-WIL,"(0.8333333333333334, 'Regular')","(0.8333333333333334, 'Weekday')","(1.0, 'Baseline')",4,Baseline,0.16666666666666663
122-WAS-BAL,"(0.16666666666666666, 'Regular')","(0.16666666666666666, 'Weekday')","(0.8333333333333334, 'Baseline')",1,Baseline,0.6666666666666667
122-WAS-MET,"(0.16666666666666666, 'Regular')","(0.16666666666666666, 'Weekday')","(0.3333333333333333, 'Baseline')",5,Baseline,0.16666666666666666
122-WAS-NWK,"(0.16666666666666666, 'Regular')","(0.16666666666666666, 'Weekday')","(0.5, 'Baseline')",6,Baseline,0.33333333333333337
122-WAS-NYP,"(0.16666666666666666, 'Regular')","(0.16666666666666666, 'Weekday')","(0.8333333333333334, 'Baseline')",7,Baseline,0.6666666666666667
122-WAS-PHL,"(0.16666666666666666, 'Regular')","(0.16666666666666666, 'Weekday')","(0.5, 'Baseline')",3,Baseline,0.33333333333333337
122-WAS-PJC,"(0.16666666666666666, 'Regular')","(0.16666666666666666, 'Weekday')","(0.3333333333333333, 'Baseline')",4,Baseline,0.16666666666666666
122-WAS-WIL,"(0.16666666666666666, 'Regular')","(0.16666666666666666, 'Weekday')","(0.8333333333333334, 'Baseline')",2,Baseline,0.6666666666666667
123-NWK-PHL,"(0.5714285714285714, 'Regular')","(0.5714285714285714, 'Weekday')","(0.7142857142857143, 'Baseline')",4,Baseline,0.1428571428571429
124-ABE-MET,"(0.9473684210526315, 'Weekday')","(0.9473684210526315, 'Baseline')","(1.0, 'Regular')",5,Regular,0.052631578947368474
124-ABE-NWK,"(0.8947368421052632, 'Baseline')","(0.9473684210526315, 'Weekday')","(1.0, 'Regular')",6,Regular,0.052631578947368474
124-ABE-PHL,"(0.8421052631578947, 'Baseline')","(0.8947368421052632, 'Weekday')","(0.9473684210526315, 'Regular')",3,Regular,0.05263157894736836
124-ABE-TRE,"(0.8947368421052632, 'Baseline')","(0.9473684210526315, 'Weekday')","(1.0, 'Regular')",4,Regular,0.052631578947368474
124-BAL-MET,"(0.6842105263157895, 'Baseline')","(0.9473684210526315, 'Regular')","(1.0, 'Weekday')",6,Weekday,0.052631578947368474
124-BAL-NRK,"(0.47368421052631576, 'Baseline')","(0.9473684210526315, 'Regular')","(1.0, 'Weekday')",2,Weekday,0.052631578947368474
124-BAL-NWK,"(0.8947368421052632, 'Weekday')","(0.8947368421052632, 'Baseline')","(0.9473684210526315, 'Regular')",7,Regular,0.05263157894736836
124-BAL-NYP,"(0.10526315789473684, 'Baseline')","(0.7894736842105263, 'Weekday')","(0.8947368421052632, 'Regular')",8,Regular,0.10526315789473684
124-BAL-WIL,"(0.5263157894736842, 'Baseline')","(0.9473684210526315, 'Weekday')","(1.0, 'Regular')",3,Regular,0.052631578947368474
124-BWI-NYP,"(0.10526315789473684, 'Baseline')","(0.7368421052631579, 'Regular')","(0.8421052631578947, 'Weekday')",9,Weekday,0.10526315789473684
124-BWI-TRE,"(0.8947368421052632, 'Weekday')","(0.8947368421052632, 'Baseline')","(0.9473684210526315, 'Regular')",6,Regular,0.05263157894736836
124-NCR-ABE,"(0.9473684210526315, 'Regular')","(0.9473684210526315, 'Weekday')","(1.0, 'Baseline')",3,Baseline,0.052631578947368474
124-NCR-NWK,"(0.8947368421052632, 'Regular')","(0.8947368421052632, 'Weekday')","(0.9473684210526315, 'Baseline')",9,Baseline,0.05263157894736836
124-NCR-NYP,"(0.10526315789473684, 'Baseline')","(0.7894736842105263, 'Regular')","(0.8421052631578947, 'Weekday')",10,Weekday,0.05263157894736836
124-NCR-TRE,"(0.8947368421052632, 'Weekday')","(0.8947368421052632, 'Baseline')","(0.9473684210526315, 'Regular')",7,Regular,0.05263157894736836
124-NRK-MET,"(0.8421052631578947, 'Baseline')","(0.9473684210526315, 'Weekday')","(1.0, 'Regular')",4,Regular,0.052631578947368474
124-NRK-NWK,"(0.5789473684210527, 'Baseline')","(0.9473684210526315, 'Weekday')","(1.0, 'Regular')",5,Regular,0.052631578947368474
124-NRK-PHL,"(0.6842105263157895, 'Baseline')","(0.8421052631578947, 'Weekday')","(0.9473684210526315, 'Regular')",2,Regular,0.10526315789473684
124-NRK-TRE,"(0.8947368421052632, 'Baseline')","(0.9473684210526315, 'Weekday')","(1.0, 'Regular')",3,Regular,0.052631578947368474
124-NWK-NYP,"(0.10526315789473684, 'Baseline')","(0.7894736842105263, 'Weekday')","(0.8947368421052632, 'Regular')",1,Regular,0.10526315789473684
124-PHL-MET,"(0.7894736842105263, 'Baseline')","(0.8947368421052632, 'Weekday')","(0.9473684210526315, 'Regular')",2,Regular,0.05263157894736836
124-TRE-NWK,"(0.9473684210526315, 'Weekday')","(0.9473684210526315, 'Baseline')","(1.0, 'Regular')",2,Regular,0.052631578947368474
124-TRE-NYP,"(0.10526315789473684, 'Baseline')","(0.7368421052631579, 'Weekday')","(0.8421052631578947, 'Regular')",3,Regular,0.10526315789473684
124-WAS-ABE,"(0.8947368421052632, 'Regular')","(0.8947368421052632, 'Weekday')","(0.9473684210526315, 'Baseline')",4,Baseline,0.05263157894736836
124-WAS-BWI,"(0.9473684210526315, 'Regular')","(0.9473684210526315, 'Weekday')","(1.0, 'Baseline')",2,Baseline,0.052631578947368474
124-WAS-MET,"(0.8421052631578947, 'Regular')","(0.8421052631578947, 'Weekday')","(0.8947368421052632, 'Baseline')",9,Baseline,0.052631578947368474
124-WAS-NCR,"(0.9473684210526315, 'Regular')","(0.9473684210526315, 'Weekday')","(1.0, 'Baseline')",1,Baseline,0.052631578947368474
124-WAS-NYP,"(0.10526315789473684, 'Baseline')","(0.6842105263157895, 'Regular')","(0.7368421052631579, 'Weekday')",11,Weekday,0.05263157894736836
124-WAS-TRE,"(0.7894736842105263, 'Weekday')","(0.8421052631578947, 'Regular')","(0.8947368421052632, 'Baseline')",8,Baseline,0.052631578947368474
124-WAS-WIL,"(0.7368421052631579, 'Regular')","(0.7368421052631579, 'Weekday')","(0.7894736842105263, 'Baseline')",6,Baseline,0.052631578947368474
124-WIL-MET,"(0.8421052631578947, 'Baseline')","(0.8947368421052632, 'Weekday')","(0.9473684210526315, 'Regular')",3,Regular,0.05263157894736836
124-WIL-NWK,"(0.6842105263157895, 'Baseline')","(0.8947368421052632, 'Weekday')","(0.9473684210526315, 'Regular')",4,Regular,0.05263157894736836
125-ALX-ASD,"(0.1557377049180328, 'Regular')","(0.22131147540983606, 'Weekday')","(0.6147540983606558, 'Baseline')",4,Baseline,0.39344262295081966
125-ALX-QAN,"(0.7213114754098361, 'Baseline')","(0.7786885245901639, 'Weekday')","(0.8442622950819673, 'Regular')",2,Regular,0.06557377049180335
125-ALX-RVM,"(0.3524590163934426, 'Regular')","(0.4016393442622951, 'Weekday')","(0.6147540983606558, 'Baseline')",6,Baseline,0.21311475409836067
125-ALX-WBG,"(0.24242424242424243, 'Regular')","(0.25252525252525254, 'Weekday')","(0.494949494949495, 'Baseline')",7,Baseline,0.24242424242424243
125-ASD-NPN,"(0.22131147540983606, 'Baseline')","(0.3524590163934426, 'Weekday')","(0.45901639344262296, 'Regular')",4,Regular,0.10655737704918034
125-ASD-WBG,"(0.3838383838383838, 'Baseline')","(0.40404040404040403, 'Weekday')","(0.46464646464646464, 'Regular')",3,Regular,0.06060606060606061
125-BAL-BWI,"(0.36666666666666664, 'Baseline')","(0.7916666666666666, 'Regular')","(0.8833333333333333, 'Weekday')",1,Weekday,0.09166666666666667
125-BAL-FBG,"(0.24166666666666667, 'Baseline')","(0.5166666666666667, 'Weekday')","(0.5916666666666667, 'Regular')",7,Regular,0.07499999999999996
125-BAL-NCR,"(0.2916666666666667, 'Baseline')","(0.7583333333333333, 'Regular')","(0.8333333333333334, 'Weekday')",2,Weekday,0.07500000000000007
125-BAL-NPN,"(0.20833333333333334, 'Regular')","(0.26666666666666666, 'Weekday')","(0.3333333333333333, 'Baseline')",12,Baseline,0.06666666666666665
125-BAL-QAN,"(0.16666666666666666, 'Baseline')","(0.5, 'Weekday')","(0.65, 'Regular')",6,Regular,0.15000000000000002
125-BAL-RVR,"(0.18333333333333332, 'Regular')","(0.20833333333333334, 'Weekday')","(0.38333333333333336, 'Baseline')",9,Baseline,0.17500000000000002
125-BAL-WDB,"(0.2, 'Baseline')","(0.6083333333333333, 'Weekday')","(0.675, 'Regular')",5,Regular,0.06666666666666676
125-BWI-ALX,"(0.819672131147541, 'Baseline')","(0.8278688524590164, 'Weekday')","(0.9016393442622951, 'Regular')",3,Regular,0.07377049180327866
125-BWI-ASD,"(0.13934426229508196, 'Regular')","(0.1557377049180328, 'Weekday')","(0.5655737704918032, 'Baseline')",7,Baseline,0.40983606557377045
125-BWI-QAN,"(0.5819672131147541, 'Weekday')","(0.5983606557377049, 'Baseline')","(0.7377049180327869, 'Regular')",5,Regular,0.139344262295082
125-BWI-RVM,"(0.4426229508196721, 'Weekday')","(0.4918032786885246, 'Regular')","(0.5901639344262295, 'Baseline')",9,Baseline,0.09836065573770492
125-BWI-WAS,"(0.1721311475409836, 'Baseline')","(0.8442622950819673, 'Weekday')","(0.9262295081967213, 'Regular')",2,Regular,0.08196721311475408
125-BWI-WBG,"(0.21212121212121213, 'Weekday')","(0.23232323232323232, 'Regular')","(0.3939393939393939, 'Baseline')",10,Baseline,0.1616161616161616
125-BWI-WDB,"(0.6229508196721312, 'Baseline')","(0.680327868852459, 'Weekday')","(0.819672131147541, 'Regular')",4,Regular,0.139344262295082
