149-NLC-NYP,2,2,1,13
149-NLC-OSB,13,13,13,13
149-NLC-PHL,1,1,10,13
149-NLC-STM,3,3,10,13
149-NLC-TRE,2,2,11,13
149-NLC-WAS,2,2,2,13
149-NLC-WIL,5,5,4,13
149-NRO-BAL,1,1,6,13
149-NRO-BWI,0,0,9,13
149-NRO-EWR,12,12,10,13
149-NRO-MET,10,10,8,13
149-NRO-NCR,0,0,9,13
149-NRO-NWK,12,12,9,13
149-NRO-NYP,11,11,1,13
149-NRO-PHL,8,8,7,13
149-NRO-TRE,10,10,8,13
149-NRO-WAS,0,0,2,13
149-NRO-WIL,5,5,6,13
149-NWK-BAL,8,8,7,13
149-NWK-BWI,10,10,10,13
149-NWK-EWR,13,13,12,13
149-NWK-MET,12,12,11,13
149-NWK-NCR,9,9,7,13
149-NWK-PHL,11,11,8,13
149-NWK-TRE,11,11,9,13
149-NWK-WAS,9,9,2,13
149-NWK-WIL,9,9,3,13
149-NYP-BAL,8,8,1,13
149-NYP-BWI,10,10,0,13
149-NYP-EWR,11,11,1,13
149-NYP-MET,10,10,1,13
149-NYP-NCR,10,10,0,13
149-NYP-NWK,10,10,1,13
149-NYP-PHL,10,10,1,13
149-NYP-TRE,10,10,1,13
149-NYP-WAS,10,10,9,13
149-NYP-WIL,5,5,0,13
149-OSB-BAL,5,5,7,13
149-OSB-BRP,5,5,12,13
149-OSB-BWI,3,3,10,13
149-OSB-EWR,3,3,13,13
149-OSB-MET,2,2,12,13
149-OSB-NCR,3,3,10,13
149-OSB-NHV,13,13,13,13
149-OSB-NRO,11,11,8,13
149-OSB-NWK,2,2,13,13
149-OSB-NYP,2,2,1,13
149-OSB-PHL,1,1,9,13
149-OSB-STM,3,3,11,13
149-OSB-TRE,2,2,11,13
149-OSB-WAS,3,3,2,13
149-OSB-WIL,4,4,4,13
149-PHL-BAL,6,6,5,13
149-PHL-BWI,9,9,8,13
149-PHL-NCR,9,9,9,13
149-PHL-WAS,9,9,2,13
149-PHL-WIL,9,9,7,13
149-PVD-BAL,4,4,6,13
149-PVD-BRP,4,4,10,13
149-PVD-BWI,3,3,9,13
149-PVD-EWR,3,3,13,13
149-PVD-KIN,13,13,13,13
149-PVD-MET,3,3,12,13
149-PVD-NCR,4,4,9,13
149-PVD-NHV,10,10,12,13
149-PVD-NLC,12,12,13,13
149-PVD-NRO,9,9,8,13
149-PVD-NWK,3,3,13,13
149-PVD-NYP,3,3,3,13
149-PVD-OSB,12,12,12,13
149-PVD-PHL,3,3,10,13
149-PVD-STM,2,2,9,13
149-PVD-TRE,2,2,11,13
149-PVD-WAS,5,5,2,13
149-PVD-WIL,8,8,2,13
149-PVD-WLY,13,13,13,13
149-RTE-BAL,0,0,8,13
149-RTE-BRP,7,7,6,13
149-RTE-BWI,0,0,11,13
149-RTE-EWR,12,12,12,13
149-RTE-KIN,13,13,12,13
149-RTE-MET,11,11,11,13
149-RTE-NCR,0,0,11,13
149-RTE-NHV,12,12,11,13
149-RTE-NLC,13,13,11,13
149-RTE-NRO,1,1,10,12
149-RTE-NWK,12,12,12,13
149-RTE-NYP,10,10,0,13
149-RTE-OSB,13,13,11,13
149-RTE-PHL,9,9,9,13
149-RTE-PVD,12,12,12,13
149-RTE-STM,9,9,7,13
149-RTE-TRE,10,10,9,13
149-RTE-WAS,0,0,1,13
149-RTE-WIL,6,6,5,13
149-RTE-WLY,13,13,13,13
149-STM-BAL,6,6,5,13
149-STM-BWI,8,8,8,13
149-STM-EWR,9,9,9,13
149-STM-MET,10,10,11,13
149-STM-NCR,8,8,9,13
149-STM-NRO,12,12,6,13
149-STM-NWK,9,9,8,13
149-STM-NYP,9,9,0,13
149-STM-PHL,11,11,9,13
149-STM-TRE,10,10,10,13
149-STM-WAS,7,7,1,13
149-STM-WIL,5,5,4,13
149-TRE-BAL,5,5,3,13
149-TRE-BWI,7,7,6,13
149-TRE-NCR,8,8,7,13
149-TRE-PHL,12,12,12,13
149-TRE-WAS,8,8,2,13
149-TRE-WIL,9,9,7,13
149-WIL-BAL,7,7,2,13
149-WIL-BWI,10,10,3,13
149-WIL-NCR,9,9,6,13
149-WIL-WAS,8,8,0,13
149-WLY-BAL,5,5,6,13
149-WLY-BRP,5,5,10,13
149-WLY-BWI,3,3,9,13
149-WLY-EWR,3,3,13,13
149-WLY-MET,2,2,12,13
149-WLY-NCR,3,3,9,13
149-WLY-NHV,13,13,13,13
149-WLY-NLC,13,13,13,13
149-WLY-NRO,8,8,9,13
149-WLY-NWK,2,2,13,13
149-WLY-NYP,2,2,1,13
149-WLY-OSB,13,13,13,13
149-WLY-PHL,2,2,10,13
149-WLY-STM,3,3,9,13
149-WLY-TRE,1,1,11,13
149-WLY-WAS,3,3,2,13
149-WLY-WIL,6,6,3,13
150-ABE-BBY,3,3,3,14
150-ABE-BOS,3,3,3,14
150-ABE-EWR,9,7,11,13
150-ABE-KIN,9,5,11,14
150-ABE-MYS,9,5,11,14
150-ABE-NHV,10,13,8,14
150-ABE-NLC,11,11,12,14
150-ABE-NWK,13,11,12,14
150-ABE-NYP,13,10,6,14
150-ABE-OSB,13,12,12,14
150-ABE-PHL,6,6,11,13
150-ABE-PVD,5,3,10,14
150-ABE-RTE,3,3,4,14
150-ABE-STM,13,12,10,14
150-ABE-TRE,6,6,11,13
150-ABE-WIL,14,12,14,14
150-ABE-WLY,6,4,11,14
150-BAL-ABE,13,12,13,14
150-BAL-BBY,3,6,3,14
150-BAL-BOS,3,6,3,14
150-BAL-EWR,10,8,9,13
150-BAL-KIN,6,7,12,14
150-BAL-MYS,7,7,12,14
150-BAL-NHV,12,9,8,14
150-BAL-NLC,11,11,13,14
150-BAL-NWK,12,11,12,14
150-BAL-NYP,12,11,6,14
150-BAL-OSB,14,13,13,14
150-BAL-PHL,8,8,9,13
150-BAL-PVD,4,6,11,14
150-BAL-RTE,3,6,3,14
150-BAL-STM,12,11,12,14
150-BAL-TRE,10,8,9,13
150-BAL-WIL,13,12,10,14
150-BAL-WLY,6,7,12,14
150-BBY-BOS,37,37,37,37
150-BWI-ABE,12,12,12,14
150-BWI-BAL,13,14,13,14
150-BWI-BBY,2,3,4,14
150-BWI-BOS,2,4,4,14
150-BWI-EWR,10,8,9,13
150-BWI-KIN,6,5,12,14
150-BWI-MYS,7,5,13,14
150-BWI-NHV,12,10,9,14
150-BWI-NLC,11,11,14,14
150-BWI-NWK,11,11,11,14
150-BWI-NYP,11,11,6,14
150-BWI-OSB,14,13,14,14
150-BWI-PHL,7,7,8,13
150-BWI-PVD,5,5,10,14
150-BWI-RTE,3,5,6,14
150-BWI-STM,13,11,11,14
150-BWI-TRE,10,8,9,13
150-BWI-WIL,12,13,10,14
150-BWI-WLY,7,5,12,14
150-EWR-BBY,7,6,3,13
150-EWR-BOS,7,6,2,13
150-EWR-KIN,10,9,9,13
150-EWR-MYS,10,10,9,13
150-EWR-NHV,10,10,5,13
150-EWR-NLC,10,9,9,13
150-EWR-NWK,13,13,13,13
150-EWR-NYP,13,13,7,13
150-EWR-OSB,10,10,9,13
150-EWR-PVD,9,8,9,13
150-EWR-RTE,7,7,4,13
150-EWR-STM,11,9,9,13
150-EWR-WLY,10,9,9,13
150-KIN-BBY,33,26,2,37
150-KIN-BOS,31,24,1,37
150-KIN-PVD,37,36,37,37
150-KIN-RTE,33,27,6,37
150-MYS-BBY,29,25,2,37
150-MYS-BOS,26,25,2,37
150-MYS-KIN,37,37,37,37
150-MYS-PVD,36,35,35,37
150-MYS-RTE,31,27,6,37
150-MYS-WLY,37,37,37,37
150-NHV-BBY,20,22,24,37
150-NHV-BOS,20,20,22,37
150-NHV-KIN,22,25,9,37
150-NHV-MYS,21,25,10,37
150-NHV-NLC,24,25,11,37
150-NHV-OSB,30,29,17,37
150-NHV-PVD,19,25,7,37
150-NHV-RTE,19,22,24,37
150-NHV-WLY,20,23,10,37
150-NLC-BBY,27,21,4,37
150-NLC-BOS,24,22,3,37
150-NLC-KIN,35,34,34,37
150-NLC-MYS,35,33,36,37
150-NLC-PVD,35,33,34,37
150-NLC-RTE,26,23,12,37
150-NLC-WLY,35,33,35,37
150-NWK-BBY,3,5,3,14
150-NWK-BOS,2,5,2,14
150-NWK-KIN,10,8,11,14
150-NWK-MYS,10,10,11,14
150-NWK-NHV,10,13,7,14
150-NWK-NLC,10,13,11,14
150-NWK-NYP,14,14,6,14
150-NWK-OSB,12,12,11,14
150-NWK-PVD,8,7,11,14
150-NWK-RTE,4,5,4,14
150-NWK-STM,12,11,11,14
150-NWK-WLY,10,9,11,14
150-NYP-BBY,1,6,7,14
150-NYP-BOS,1,5,7,14
150-NYP-KIN,7,8,5,14
150-NYP-MYS,6,6,4,14
150-NYP-NHV,10,13,9,14
150-NYP-NLC,9,12,4,14
150-NYP-OSB,12,12,5,14
150-NYP-PVD,5,6,5,14
150-NYP-RTE,2,5,10,14
150-NYP-STM,12,11,6,14
150-NYP-WLY,7,7,4,14
150-OSB-BBY,20,24,9,37
150-OSB-BOS,19,21,8,37
150-OSB-KIN,29,31,30,37
150-OSB-MYS,32,32,31,37
150-OSB-NLC,33,32,32,37
150-OSB-PVD,28,29,27,37
150-OSB-RTE,22,22,15,37
150-OSB-WLY,29,30,31,37
150-PHL-BBY,6,5,3,13
150-PHL-BOS,6,6,3,13
150-PHL-EWR,12,10,12,13
150-PHL-KIN,9,10,7,13
150-PHL-MYS,10,8,7,13
150-PHL-NHV,10,10,6,13
150-PHL-NLC,11,9,8,13
150-PHL-NWK,12,11,12,13
150-PHL-NYP,12,10,8,13
150-PHL-OSB,10,10,10,13
150-PHL-PVD,10,10,6,13
150-PHL-RTE,7,7,5,13
150-PHL-STM,11,11,8,13
150-PHL-TRE,12,12,11,13
150-PHL-WLY,10,9,7,13
150-PVD-BBY,35,29,0,37
150-PVD-BOS,33,28,0,37
150-PVD-RTE,35,28,3,37
150-RTE-BBY,37,36,37,37
150-RTE-BOS,37,36,37,37
150-STM-BBY,19,15,9,37
150-STM-BOS,18,13,9,37
150-STM-KIN,27,23,23,37
150-STM-MYS,27,27,23,37
150-STM-NHV,34,34,18,37
150-STM-NLC,29,26,27,37
150-STM-OSB,29,29,28,37
150-STM-PVD,22,21,24,37
150-STM-RTE,18,17,11,37
150-STM-WLY,26,27,24,37
150-TRE-BBY,6,7,2,13
150-TRE-BOS,7,7,2,13
150-TRE-EWR,13,12,13,13
150-TRE-KIN,10,10,9,13
150-TRE-MYS,10,11,9,13
150-TRE-NHV,10,11,6,13
150-TRE-NLC,10,11,9,13
150-TRE-NWK,13,13,13,13
150-TRE-NYP,12,12,5,13
150-TRE-OSB,10,10,9,13
150-TRE-PVD,9,8,8,13
150-TRE-RTE,7,8,5,13
150-TRE-STM,11,10,9,13
150-TRE-WLY,10,10,9,13
150-WAS-ABE,12,12,12,14
150-WAS-BAL,13,13,13,14
150-WAS-BBY,3,5,4,14
150-WAS-BOS,3,5,4,14
150-WAS-BWI,13,13,13,14
150-WAS-EWR,10,10,9,13
150-WAS-KIN,7,7,11,14
150-WAS-MYS,6,7,11,14
150-WAS-NHV,13,11,10,14
150-WAS-NLC,14,11,13,14
150-WAS-NWK,11,11,11,14
150-WAS-NYP,11,11,8,14
150-WAS-OSB,13,13,13,14
150-WAS-PHL,9,10,9,13
150-WAS-PVD,4,7,10,14
150-WAS-RTE,4,7,8,14
150-WAS-STM,13,13,11,14
150-WAS-TRE,10,8,9,13
150-WAS-WIL,12,12,12,14
150-WAS-WLY,6,6,11,14
150-WIL-BBY,4,5,6,14
150-WIL-BOS,4,5,6,14
150-WIL-EWR,10,7,11,13
150-WIL-KIN,8,9,9,14
150-WIL-MYS,9,10,8,14
150-WIL-NHV,10,14,8,14
150-WIL-NLC,9,8,9,14
150-WIL-NWK,13,11,10,14
150-WIL-NYP,13,11,10,14
150-WIL-OSB,13,13,10,14
150-WIL-PHL,10,7,10,13
150-WIL-PVD,9,10,8,14
150-WIL-RTE,3,5,7,14
150-WIL-STM,12,12,9,14
150-WIL-TRE,10,7,12,13
150-WIL-WLY,7,9,9,14
150-WLY-BBY,31,25,2,37
150-WLY-BOS,29,24,2,37
150-WLY-KIN,37,37,37,37
150-WLY-PVD,36,35,35,37
150-WLY-RTE,32,27,5,37
151-BAL-BWI,9,9,9,9
151-BAL-NCR,9,5,4,9
151-BAL-WAS,9,7,8,9
151-BWI-NCR,7,8,5,9
151-BWI-WAS,8,9,8,9
151-MET-BAL,8,8,8,9
151-MET-BWI,8,8,8,9
151-MET-NCR,9,9,5,9
151-MET-PHL,8,8,8,8
151-MET-TRE,9,9,9,9
151-MET-WAS,9,7,8,9
151-MET-WIL,9,9,9,9
151-NCR-WAS,8,8,1,9
151-NWK-BAL,8,8,7,9
151-NWK-BWI,8,8,5,9
151-NWK-MET,9,9,8,9
151-NWK-NCR,9,7,0,9
151-NWK-PHL,8,6,4,8
151-NWK-TRE,9,9,9,9
151-NWK-WAS,9,8,8,9
151-NWK-WIL,9,9,7,9
151-NYP-BAL,8,8,8,9
151-NYP-BWI,8,8,8,9
151-NYP-MET,9,9,9,9
151-NYP-NCR,9,6,2,9
151-NYP-NWK,9,9,9,9
151-NYP-PHL,8,8,7,8
151-NYP-TRE,9,9,9,9
151-NYP-WAS,9,7,8,9
151-NYP-WIL,9,9,9,9
151-PHL-BAL,7,6,6,8
151-PHL-BWI,7,6,7,8
151-PHL-NCR,7,6,3,8
151-PHL-WAS,7,4,7,8
151-PHL-WIL,8,8,8,8
151-TRE-BAL,8,8,8,9
151-TRE-BWI,8,8,7,9
151-TRE-NCR,9,8,2,9
151-TRE-PHL,8,8,8,8
151-TRE-WAS,9,8,8,9
151-TRE-WIL,9,9,9,9
151-WIL-BAL,9,8,8,9
151-WIL-BWI,9,9,9,9
151-WIL-NCR,7,8,3,9
151-WIL-WAS,7,7,8,9
152-BAL-EWR,3,12,12,14
152-BAL-MET,3,12,12,14
152-BAL-NRK,14,14,14,14
152-BAL-NWK,3,12,11,14
152-BAL-NYP,6,12,3,14
152-BAL-PHL,14,13,13,14
152-BAL-TRE,4,12,12,14
152-BAL-WIL,14,14,13,14
152-BWI-BAL,14,13,14,14
152-BWI-EWR,12,12,13,14
152-BWI-MET,12,12,12,14
152-BWI-NRK,13,13,14,14
152-BWI-NWK,12,12,13,14
152-BWI-NYP,12,12,3,14
152-BWI-PHL,14,13,14,14
152-BWI-TRE,11,13,12,14
152-BWI-WIL,14,13,14,14
152-EWR-NWK,14,13,14,14
152-EWR-NYP,14,12,2,14
152-MET-EWR,14,13,14,14
152-MET-NWK,14,13,14,14
152-MET-NYP,14,13,6,14
152-NCR-BAL,12,13,13,14
152-NCR-BWI,13,13,14,14
152-NCR-EWR,11,12,13,14
152-NCR-MET,11,12,13,14
152-NCR-NRK,13,14,12,14
152-NCR-NWK,11,11,13,14
152-NCR-NYP,11,12,4,14
152-NCR-PHL,14,13,14,14
152-NCR-TRE,11,13,14,14
152-NCR-WIL,13,14,13,14
152-NRK-EWR,7,13,11,14
152-NRK-MET,8,13,11,14
152-NRK-NWK,7,12,12,14
152-NRK-NYP,8,13,2,14
152-NRK-PHL,14,14,8,14
152-NRK-TRE,11,13,11,14
152-NRK-WIL,14,14,14,14
152-NWK-NYP,14,13,1,14
152-PHL-EWR,4,13,8,14
152-PHL-MET,3,12,13,14
152-PHL-NWK,4,12,5,14
152-PHL-NYP,6,13,11,14
152-PHL-TRE,7,12,13,14
152-TRE-EWR,14,13,14,14
152-TRE-MET,14,13,14,14
152-TRE-NWK,14,12,12,14
152-TRE-NYP,14,13,8,14
152-WAS-BAL,12,12,12,14
152-WAS-BWI,13,13,12,14
152-WAS-EWR,7,12,13,14
152-WAS-MET,6,12,13,14
152-WAS-NCR,13,13,13,14
152-WAS-NRK,12,12,11,14
152-WAS-NWK,3,11,12,14
152-WAS-NYP,8,13,8,14
152-WAS-PHL,12,12,13,14
152-WAS-TRE,13,13,13,14
152-WAS-WIL,12,12,11,14
152-WIL-EWR,7,13,12,14
152-WIL-MET,7,13,11,14
152-WIL-NWK,5,11,12,14
152-WIL-NYP,9,12,3,14
152-WIL-PHL,14,14,9,14
152-WIL-TRE,5,12,11,14
153-BAL-BWI,17,17,18,18
153-BAL-NCR,17,17,17,18
153-BAL-WAS,16,15,6,18
153-BWI-NCR,18,18,17,18
153-BWI-WAS,16,16,4,18
153-EWR-BAL,18,18,18,18
153-EWR-BWI,18,18,18,18
153-EWR-MET,18,18,18,18
153-EWR-NCR,18,18,17,18
153-EWR-PHL,17,17,17,17
153-EWR-TRE,18,18,18,18
153-EWR-WAS,15,15,3,18
153-EWR-WIL,18,18,16,18
153-MET-BAL,18,17,18,18
153-MET-BWI,18,18,18,18
153-MET-NCR,17,17,17,18
153-MET-PHL,17,17,17,17
153-MET-TRE,18,18,18,18
153-MET-WAS,15,15,4,18
153-MET-WIL,18,18,17,18
153-NCR-WAS,17,17,2,18
153-NWK-BAL,18,18,17,18
153-NWK-BWI,18,18,15,18
153-NWK-EWR,18,18,16,18
153-NWK-MET,18,18,13,18
153-NWK-NCR,17,18,10,18
153-NWK-PHL,17,16,8,17
153-NWK-TRE,18,18,12,18
153-NWK-WAS,15,15,12,18
153-NWK-WIL,18,18,9,18
153-NYP-BAL,17,17,17,18
153-NYP-BWI,18,18,18,18
153-NYP-EWR,18,18,18,18
153-NYP-MET,18,18,18,18
153-NYP-NCR,17,18,16,18
153-NYP-NWK,18,18,18,18
153-NYP-PHL,17,17,14,17
153-NYP-TRE,18,18,18,18
153-NYP-WAS,15,15,6,18
153-NYP-WIL,17,17,15,18
153-PHL-BAL,17,17,15,17
153-PHL-BWI,17,17,16,17
153-PHL-NCR,17,17,16,17
153-PHL-WAS,16,16,0,17
153-PHL-WIL,16,17,16,17
153-TRE-BAL,18,18,18,18
153-TRE-BWI,18,18,18,18
153-TRE-NCR,18,18,18,18
153-TRE-PHL,17,17,17,17
153-TRE-WAS,16,16,3,18
153-TRE-WIL,18,18,17,18
153-WIL-BAL,18,18,16,18
153-WIL-BWI,18,18,16,18
153-WIL-NCR,18,18,16,18
153-WIL-WAS,15,16,2,18
154-ABE-EWR,7,7,7,7
154-ABE-MET,7,7,6,7
154-ABE-NWK,7,7,6,7
154-ABE-NYP,7,7,6,7
154-ABE-PHL,6,6,6,7
154-ABE-TRE,7,7,6,7
154-ABE-WIL,7,7,7,7
154-BAL-ABE,7,7,7,7
154-BAL-EWR,6,6,7,7
154-BAL-MET,7,7,6,7
154-BAL-NWK,7,7,6,7
154-BAL-NYP,6,6,7,7
154-BAL-PHL,7,7,6,7
154-BAL-TRE,7,7,6,7
154-BAL-WIL,7,7,7,7
154-BWI-ABE,7,7,7,7
154-BWI-BAL,7,7,7,7
154-BWI-EWR,6,6,7,7
154-BWI-MET,7,7,7,7
154-BWI-NWK,6,6,7,7
154-BWI-NYP,6,6,6,7
154-BWI-PHL,7,7,7,7
154-BWI-TRE,7,7,7,7
154-BWI-WIL,7,7,7,7
154-EWR-NWK,7,7,7,7
154-EWR-NYP,7,7,7,7
154-MET-EWR,7,7,7,7
154-MET-NWK,7,7,7,7
154-MET-NYP,7,7,6,7
154-NCR-ABE,7,7,7,7
154-NCR-BAL,7,7,7,7
154-NCR-BWI,7,7,7,7
154-NCR-EWR,6,6,6,7
154-NCR-MET,7,7,6,7
154-NCR-NWK,6,6,6,7
154-NCR-NYP,6,6,7,7
154-NCR-PHL,6,6,6,7
154-NCR-TRE,7,7,6,7
154-NCR-WIL,7,7,7,7
154-NWK-NYP,7,7,6,7
154-PHL-EWR,7,7,7,7
154-PHL-MET,7,7,7,7
154-PHL-NWK,7,7,7,7
154-PHL-NYP,7,7,6,7
154-PHL-TRE,7,7,7,7
154-TRE-EWR,7,7,7,7
154-TRE-MET,7,7,7,7
154-TRE-NWK,7,7,7,7
154-TRE-NYP,7,7,6,7
154-WAS-ABE,7,7,7,7
154-WAS-BAL,7,7,7,7
154-WAS-BWI,7,7,7,7
154-WAS-EWR,7,7,6,7
154-WAS-MET,7,7,6,7
154-WAS-NCR,7,7,7,7
154-WAS-NWK,7,7,6,7
154-WAS-NYP,7,7,7,7
154-WAS-PHL,6,6,6,7
154-WAS-TRE,7,7,6,7
154-WAS-WIL,7,7,7,7
154-WIL-EWR,7,7,6,7
154-WIL-MET,7,7,6,7
154-WIL-NWK,7,7,6,7
154-WIL-NYP,7,7,7,7
154-WIL-PHL,6,6,6,7
154-WIL-TRE,7,7,6,7
155-BAL-BWI,40,40,13,42
155-BAL-NCR,40,39,10,42
155-BAL-WAS,41,41,33,42
155-BWI-NCR,40,40,39,42
155-BWI-WAS,39,40,6,42
155-MET-BAL,35,34,6,42
155-MET-BWI,40,40,37,42
155-MET-NCR,40,40,37,42
155-MET-PHL,37,34,36,41
155-MET-TRE,38,39,41,42
155-MET-WAS,38,38,4,42
155-MET-WIL,37,37,36,42
155-NCR-WAS,40,40,0,42
155-NWK-BAL,36,34,21,42
155-NWK-BWI,40,40,39,42
155-NWK-MET,41,40,40,42
155-NWK-NCR,40,40,21,42
155-NWK-PHL,35,35,23,41
155-NWK-TRE,37,37,36,42
155-NWK-WAS,38,36,19,42
155-NWK-WIL,38,38,25,42
155-NYP-BAL,36,33,11,42
155-NYP-BWI,40,40,40,42
155-NYP-MET,39,39,39,42
155-NYP-NCR,40,40,38,42
155-NYP-NWK,39,37,41,42
155-NYP-PHL,34,36,34,41
155-NYP-TRE,36,36,37,42
155-NYP-WAS,39,40,7,42
155-NYP-WIL,38,37,33,42
155-PHL-BAL,34,34,8,41
155-PHL-BWI,39,39,33,41
155-PHL-NCR,39,38,37,41
155-PHL-WAS,39,37,3,41
155-PHL-WIL,37,35,38,41
155-TRE-BAL,36,37,8,42
155-TRE-BWI,40,40,35,42
155-TRE-NCR,40,40,36,42
155-TRE-PHL,40,40,39,41
155-TRE-WAS,38,39,9,42
155-TRE-WIL,38,37,38,42
155-WIL-BAL,39,39,2,42
155-WIL-BWI,40,40,31,42
155-WIL-NCR,40,40,34,42
155-WIL-WAS,40,40,1,42
156-ALX-BAL,49,51,31,63
156-ALX-BWI,52,54,48,63
156-ALX-EWR,46,51,44,63
156-ALX-MET,48,51,44,63
156-ALX-NCR,54,53,46,63
156-ALX-NRK,45,49,38,63
156-ALX-NWK,45,49,43,63
156-ALX-NYP,41,44,33,63
156-ALX-PHL,39,41,30,63
156-ALX-TRE,47,51,43,63
156-ALX-WAS,54,53,52,63
156-ALX-WIL,43,45,39,63
156-BAL-EWR,55,57,39,63
156-BAL-MET,56,56,38,63
156-BAL-NRK,61,59,32,63
156-BAL-NWK,53,55,39,63
156-BAL-NYP,52,48,47,63
156-BAL-PHL,54,53,51,63
156-BAL-TRE,55,56,43,63
156-BAL-WIL,59,55,32,63
156-BCV-ALX,58,58,49,63
156-BCV-BAL,48,48,28,63
156-BCV-BWI,48,53,43,63
156-BCV-EWR,47,49,42,63
156-BCV-MET,47,48,44,63
156-BCV-NCR,49,51,45,63
156-BCV-NRK,43,48,40,63
156-BCV-NWK,47,48,41,63
156-BCV-NYP,44,44,30,63
156-BCV-PHL,38,40,24,63
156-BCV-TRE,45,47,42,63
156-BCV-WAS,47,50,46,63
156-BCV-WIL,44,47,41,63
156-BWI-BAL,61,58,35,63
156-BWI-EWR,51,56,51,63
156-BWI-MET,54,53,52,63
156-BWI-NRK,54,51,53,63
156-BWI-NWK,53,53,50,63
156-BWI-NYP,47,44,31,63
156-BWI-PHL,49,47,31,63
156-BWI-TRE,52,51,51,63
156-BWI-WIL,53,52,53,63
156-CLP-ALX,51,51,49,63
156-CLP-BAL,42,43,35,63
156-CLP-BCV,56,57,52,63
156-CLP-BWI,57,54,50,63
156-CLP-EWR,56,56,49,63
156-CLP-MET,57,56,50,63
156-CLP-MSS,59,59,57,63
156-CLP-NCR,56,54,51,63
156-CLP-NRK,48,48,43,63
156-CLP-NWK,57,49,48,63
156-CLP-NYP,47,46,36,63
156-CLP-PHL,38,37,32,63
156-CLP-TRE,55,54,48,63
156-CLP-WAS,48,41,38,63
156-CLP-WIL,44,50,45,63
156-CVS-ALX,50,46,15,63
156-CVS-BAL,40,41,33,63
156-CVS-BCV,46,49,15,63
156-CVS-BWI,54,53,13,63
156-CVS-CLP,59,60,19,63
156-CVS-EWR,56,56,12,63
156-CVS-MET,58,56,10,63
156-CVS-MSS,51,50,14,63
156-CVS-NCR,57,54,14,63
156-CVS-NRK,39,44,9,63
156-CVS-NWK,56,51,13,63
156-CVS-NYP,47,46,31,63
156-CVS-PHL,34,36,30,63
156-CVS-TRE,54,54,15,63
156-CVS-WAS,41,40,10,63
156-CVS-WIL,42,47,8,63
156-EWR-NWK,63,62,63,63
156-EWR-NYP,58,55,32,63
156-LYH-ALX,49,45,44,63
156-LYH-BAL,40,38,30,63
156-LYH-BCV,46,49,45,63
156-LYH-BWI,53,50,45,63
156-LYH-CLP,57,55,52,63
156-LYH-CVS,59,58,6,63
156-LYH-EWR,56,56,47,63
156-LYH-MET,58,56,48,63
156-LYH-MSS,48,50,48,63
156-LYH-NCR,54,52,47,63
156-LYH-NRK,42,43,41,63
156-LYH-NWK,56,51,47,63
156-LYH-NYP,47,45,31,63
156-LYH-PHL,36,34,28,63
156-LYH-TRE,54,54,48,63
156-LYH-WAS,44,42,37,63
156-LYH-WIL,44,47,41,63
156-MET-EWR,63,63,63,63
156-MET-NWK,62,61,62,63
156-MET-NYP,54,53,30,63
156-MSS-ALX,56,58,50,63
156-MSS-BAL,49,49,29,63
156-MSS-BCV,62,62,62,63
156-MSS-BWI,52,54,46,63
156-MSS-EWR,48,50,44,63
156-MSS-MET,47,48,44,63
156-MSS-NCR,50,51,47,63
156-MSS-NRK,44,49,41,63
156-MSS-NWK,46,47,40,63
156-MSS-NYP,45,47,30,63
156-MSS-PHL,38,42,25,63
156-MSS-TRE,47,48,41,63
156-MSS-WAS,42,47,43,63
156-MSS-WIL,41,46,43,63
156-NCR-BAL,61,58,38,63
156-NCR-BWI,63,60,63,63
156-NCR-EWR,52,54,51,63
156-NCR-MET,54,53,53,63
156-NCR-NRK,54,52,54,63
156-NCR-NWK,53,53,52,63
156-NCR-NYP,45,45,28,63
156-NCR-PHL,50,46,28,63
156-NCR-TRE,53,51,50,63
156-NCR-WIL,54,50,52,63
156-NRK-EWR,58,59,49,63
156-NRK-MET,58,56,54,63
156-NRK-NWK,58,57,51,63
156-NRK-NYP,50,46,22,63
156-NRK-PHL,60,58,21,63
156-NRK-TRE,58,60,48,63
156-NRK-WIL,63,61,63,63
156-NWK-NYP,56,54,34,63
156-PHL-EWR,59,59,41,63
156-PHL-MET,56,59,37,63
156-PHL-NWK,56,56,36,63
156-PHL-NYP,49,48,47,63
156-PHL-TRE,62,62,46,63
156-RNK-ALX,53,50,50,63
156-RNK-BAL,36,39,37,63
156-RNK-BCV,32,38,42,63
156-RNK-BWI,53,56,50,63
156-RNK-CLP,55,53,53,63
156-RNK-CVS,43,46,15,63
156-RNK-EWR,55,55,52,63
156-RNK-LYH,55,51,55,63
156-RNK-MET,54,53,52,63
156-RNK-MSS,51,40,44,63
156-RNK-NCR,53,56,50,63
156-RNK-NRK,41,47,41,63
156-RNK-NWK,52,51,52,63
156-RNK-NYP,41,45,40,63
156-RNK-PHL,34,33,35,63
156-RNK-TRE,56,56,52,63
156-RNK-WAS,30,34,35,63
156-RNK-WIL,37,42,43,63
156-TRE-EWR,62,61,62,63
156-TRE-MET,63,63,62,63
156-TRE-NWK,60,58,60,63
156-TRE-NYP,54,52,40,63
156-WAS-BAL,43,46,22,63
156-WAS-BWI,53,53,39,63
156-WAS-EWR,44,48,36,63
156-WAS-MET,46,48,36,63
156-WAS-NCR,54,53,36,63
156-WAS-NRK,42,44,37,63
156-WAS-NWK,43,46,34,63
156-WAS-NYP,34,42,20,63
